zipcode,rate
17319,209.35
17321,209.35
17322,209.35
17323,209.35
17327,209.35
17329,209.35
17331,209.35
17332,209.35
17333,209.35
17334,209.35
17335,209.35
17339,209.35
17342,209.35
17345,209.35
17347,209.35
17349,209.35
17352,209.35
17354,209.35
17355,209.35
17356,209.35
17358,209.35
17360,209.35
17361,209.35
17362,209.35
17363,209.35
17364,209.35
17365,209.35
17366,209.35
17368,209.35
17370,209.35
17371,209.35
17372,209.35
17401,209.35
17402,209.35
17403,209.35
17404,209.35
17405,209.35
17406,209.35
17407,209.35
17408,209.35
02806,166.13
02809,166.13
02872,166.13
02885,166.13
02816,166.13
02817,166.13
02818,166.13
02827,166.13
02886,166.13
02887,166.13
02888,166.13
02889,166.13
02893,166.13
02801,166.13
02835,166.13
02837,166.13
02840,166.13
02841,166.13
02842,166.13
02871,166.13
02878,166.13
02921,166.13
02940,166.13
02920,166.13
02919,166.13
02918,166.13
02917,166.13
02802,166.13
02814,166.13
02815,166.13
02823,166.13
02824,166.13
02825,166.13
02826,166.13
02828,166.13
02829,166.13
02830,166.13
02831,166.13
02838,166.13
02839,166.13
02857,166.13
02858,166.13
02859,166.13
02860,166.13
02861,166.13
02862,166.13
02863,166.13
02864,166.13
02865,166.13
02876,166.13
02895,166.13
02896,166.13
02901,166.13
02902,166.13
02903,166.13
02904,166.13
02905,166.13
02906,166.13
02907,166.13
02908,166.13
02909,166.13
02910,166.13
02911,166.13
02912,166.13
02914,166.13
02915,166.13
02916,166.13
02804,166.13
02807,166.13
02808,166.13
02812,166.13
02813,166.13
02822,166.13
02832,166.13
02833,166.13
02836,166.13
02852,166.13
02873,166.13
02874,166.13
02875,166.13
02877,166.13
02879,166.13
02880,166.13
02881,166.13
02882,166.13
02883,166.13
02891,166.13
02892,166.13
02894,166.13
02898,166.13
29669,166.13
29654,166.13
29653,166.13
29819,166.13
29628,166.13
29627,166.13
29659,166.13
29655,166.13
29638,166.13
29639,166.13
29646,166.13
29649,166.13
29620,166.13
29621,166.13
29692,166.13
29828,184.97
29804,184.97
29831,184.97
29829,184.97
29816,184.97
29850,184.97
29834,184.97
29822,184.97
29803,184.97
29801,184.97
29006,184.97
29802,184.97
29839,184.97
29842,184.97
29841,184.97
29851,184.97
29853,184.97
29808,184.97
29861,184.97
29856,184.97
29129,184.97
29809,184.97
29137,184.97
29805,184.97
29860,184.97
29847,184.97
29105,184.97
29146,184.97
29164,184.97
29846,195.66
29836,195.66
29849,195.66
29827,195.66
29812,195.66
29810,195.66
29932,195.66
29669,166.13
29689,166.13
29624,166.13
29622,166.13
29623,166.13
29625,166.13
29627,166.13
29626,166.13
29654,166.13
29630,166.13
29631,166.13
29642,166.13
29655,166.13
29656,166.13
29643,166.13
29657,166.13
29677,166.13
29621,166.13
29697,166.13
29611,166.13
29673,166.13
29670,166.13
29684,166.13
29432,184.97
29817,184.97
29003,184.97
29843,184.97
29042,184.97
29481,184.97
29082,184.97
29081,184.97
29836,165.50
29813,165.50
29817,165.50
29843,165.50
29812,165.50
29853,165.50
29826,165.50
29945,209.35
29907,209.35
29909,209.35
29941,209.35
29925,209.35
29905,209.35
29940,209.35
29906,209.35
29938,209.35
29904,209.35
29910,209.35
29915,209.35
29914,209.35
29920,209.35
29903,209.35
29928,209.35
29936,209.35
29926,209.35
29902,209.35
29931,209.35
29901,209.35
29935,209.35
29406,237.91
29410,237.91
29430,237.91
29431,237.91
29434,237.91
29436,237.91
29472,237.91
29450,237.91
29476,237.91
29453,237.91
29456,237.91
29468,237.91
29483,237.91
29479,237.91
29466,237.91
29461,237.91
29469,237.91
29445,237.91
29492,237.91
29059,237.91
29030,214.34
29047,214.34
29053,214.34
29118,214.34
29135,214.34
29112,214.34
29160,214.34
29407,235.92
29406,235.92
29405,235.92
29404,235.92
29403,235.92
29402,235.92
29401,235.92
29416,235.92
29414,235.92
29409,235.92
29410,235.92
29413,235.92
29412,235.92
29449,235.92
29415,235.92
29419,235.92
29418,235.92
29417,235.92
29424,235.92
29422,235.92
29420,235.92
29458,235.92
29423,235.92
29425,235.92
29426,235.92
29429,235.92
29457,235.92
29451,235.92
29439,235.92
29450,235.92
29455,235.92
29456,235.92
29438,235.92
29483,235.92
29466,235.92
29482,235.92
29464,235.92
29465,235.92
29470,235.92
29487,235.92
29485,235.92
29341,235.65
29342,235.65
29743,235.65
29330,235.65
29340,235.65
29372,235.65
29307,235.65
29702,235.65
29323,235.65
29714,221.63
29712,221.63
29014,221.63
29031,221.63
29724,221.63
29706,221.63
29729,221.63
29055,221.63
29730,221.63
29728,248.03
29741,248.03
29727,248.03
29009,248.03
29520,248.03
29718,248.03
28112,248.03
29550,248.03
29584,248.03
29593,248.03
29709,248.03
29101,248.03
29001,231.59
29051,231.59
29518,231.59
29041,231.59
29560,231.59
29056,231.59
29102,231.59
29114,231.59
29111,231.59
29125,231.59
29143,231.59
29148,231.59
29162,231.59
29493,196.64
29435,196.64
29433,196.64
29452,196.64
29474,196.64
29475,196.64
29472,196.64
29438,196.64
29481,196.64
29446,196.64
29488,196.64
29929,196.64
29945,196.64
29081,196.64
29082,196.64
29501,195.84
29540,195.84
29532,195.84
29506,195.84
29551,195.84
29550,195.84
29593,195.84
29069,195.84
29079,195.84
29101,195.84
29161,195.84
29536,228.90
29525,228.90
29543,228.90
29547,228.90
29563,228.90
29565,228.90
29574,228.90
29567,228.90
29571,228.90
29581,228.90
29592,228.90
29414,237.91
29418,237.91
29420,237.91
29432,237.91
29426,237.91
29477,237.91
29472,237.91
29018,237.91
29437,237.91
29456,237.91
29471,237.91
29447,237.91
29448,237.91
29470,237.91
29484,237.91
29485,237.91
29483,237.91
29832,226.84
29848,226.84
29835,226.84
29821,226.84
29824,226.84
29838,226.84
29845,226.84
29841,226.84
29847,226.84
29860,226.84
29129,226.84
29138,226.84
29016,268.93
29014,268.93
29180,268.93
29015,268.93
29031,268.93
29045,268.93
29847,268.93
29055,268.93
29065,268.93
29130,268.93
29132,268.93
29502,246.01
29501,246.01
29541,246.01
29506,246.01
29505,246.01
29504,246.01
29503,246.01
29530,246.01
29554,246.01
29560,246.01
29555,246.01
29583,246.01
29591,246.01
29114,246.01
29161,246.01
29440,239.76
29510,239.76
29442,239.76
29576,239.76
29554,239.76
29585,239.76
29662,266.79
29690,266.79
29652,266.79
29688,266.79
29687,266.79
29627,266.79
29654,266.79
29644,266.79
29645,266.79
29635,266.79
29636,266.79
29651,266.79
29356,266.79
29650,266.79
29661,266.79
29322,266.79
29680,266.79
29681,266.79
29683,266.79
29613,266.79
29606,266.79
29601,266.79
29602,266.79
29605,266.79
29604,266.79
29603,266.79
29609,266.79
29608,266.79
29616,266.79
29607,266.79
29612,266.79
29610,266.79
29611,266.79
29617,266.79
29614,266.79
29615,266.79
29669,266.79
29673,266.79
29653,236.32
29824,236.32
29819,236.32
29848,236.32
29648,236.32
29647,236.32
29646,236.32
29638,236.32
29649,236.32
29695,236.32
29138,236.32
29692,236.32
29666,236.32
29827,226.87
29923,226.87
29924,226.87
29939,226.87
29944,226.87
29922,226.87
29913,226.87
29911,226.87
29916,226.87
29918,226.87
29921,226.87
29945,226.87
29932,226.87
29933,226.87
29934,226.87
29511,234.50
29527,234.50
29526,234.50
29528,234.50
29576,234.50
29575,234.50
29545,234.50
29544,234.50
29572,234.50
29566,234.50
29568,234.50
29569,234.50
29582,234.50
29598,234.50
29577,234.50
29579,234.50
29578,234.50
29581,234.50
29597,234.50
29588,234.50
29587,234.50
29943,226.87
29944,226.87
29916,226.87
29909,226.87
29912,226.87
29922,226.87
29936,226.87
29927,226.87
29945,226.87
29934,226.87
29175,268.48
29718,268.48
29010,268.48
29021,268.48
29020,268.48
29032,268.48
29009,268.48
29045,268.48
29074,268.48
29058,268.48
29067,268.48
29078,268.48
29128,268.48
29130,268.48
29720,282.19
29744,282.19
29715,282.19
29721,282.19
29707,282.19
29058,282.19
29722,282.19
29067,282.19
29325,247.51
29178,247.51
29355,247.51
29384,247.51
29388,247.51
29351,247.51
29332,247.51
29654,247.51
29644,247.51
29645,247.51
29037,247.51
29370,247.51
29335,247.51
29360,247.51
29681,247.51
29692,247.51
29010,279.55
29009,279.55
29020,279.55
29032,279.55
29046,279.55
29040,279.55
29550,279.55
29069,279.55
29080,279.55
29104,279.55
29128,279.55
29150,279.55
29153,279.55
29170,268.93
29172,268.93
29171,268.93
29006,268.93
29036,268.93
29033,268.93
29228,268.93
29210,268.93
29212,268.93
29169,268.93
29054,268.93
29053,268.93
29063,268.93
29072,268.93
29073,268.93
29071,268.93
29070,268.93
29075,268.93
29112,268.93
29123,268.93
29160,268.93
29821,287.84
29848,287.84
29835,287.84
29819,287.84
29845,287.84
29628,287.84
29844,287.84
29838,287.84
29840,287.84
29620,287.84
29899,287.84
29519,280.92
29574,280.92
29546,280.92
29565,280.92
29571,280.92
29581,280.92
29589,280.92
29592,280.92
29516,289.57
29512,289.57
29525,289.57
29565,289.57
29570,289.57
29596,289.57
29594,289.57
29178,268.93
29332,268.93
29037,268.93
29036,268.93
29355,268.93
29075,268.93
29108,268.93
29122,268.93
29127,268.93
29126,268.93
29145,268.93
29686,288.39
29678,288.39
29691,288.39
29689,288.39
29672,288.39
29643,288.39
29658,288.39
29679,288.39
29664,288.39
29696,288.39
29676,288.39
29693,288.39
29675,288.39
29665,288.39
29477,237.91
29432,237.91
29047,237.91
29018,237.91
29048,237.91
29030,237.91
29039,237.91
29038,237.91
29436,237.91
29471,237.91
29059,237.91
29112,237.91
29107,237.91
29160,237.91
29118,237.91
29113,237.91
29117,237.91
29116,237.91
29115,237.91
29133,237.91
29137,237.91
29135,237.91
29142,237.91
29146,237.91
29163,237.91
29671,288.39
29685,288.39
29632,288.39
29631,288.39
29630,288.39
29633,288.39
29634,288.39
29661,288.39
29642,288.39
29657,288.39
29641,288.39
29635,288.39
29640,288.39
29682,288.39
29611,288.39
29670,288.39
29667,288.39
29177,263.91
29052,263.91
29230,263.91
29229,263.91
29202,263.91
29201,263.91
29180,263.91
29002,263.91
29204,263.91
29016,263.91
29203,263.91
29036,263.91
29211,263.91
29207,263.91
29206,263.91
29044,263.91
29045,263.91
29210,263.91
29205,263.91
29208,263.91
29209,263.91
29227,263.91
29221,263.91
29214,263.91
29212,263.91
29217,263.91
29216,263.91
29215,263.91
29220,263.91
29218,263.91
29219,263.91
29222,263.91
29226,263.91
29225,263.91
29224,263.91
29223,263.91
29292,263.91
29240,263.91
29250,263.91
29260,263.91
29290,263.91
29061,263.91
29063,263.91
29078,263.91
29075,263.91
29130,263.91
29147,263.91
29848,269.56
29832,269.56
29006,269.56
29037,269.56
29824,269.56
29666,269.56
29070,269.56
29105,269.56
29127,269.56
29129,269.56
29138,269.56
29166,269.56
29348,265.63
29374,265.63
29373,265.63
29386,265.63
29377,265.63
29376,265.63
29375,265.63
29385,265.63
29378,265.63
29388,265.63
29346,265.63
29324,265.63
29349,265.63
29330,265.63
29329,265.63
29331,265.63
29333,265.63
29334,265.63
29651,265.63
29650,265.63
29336,265.63
29372,265.63
29338,265.63
29335,265.63
29369,265.63
29356,265.63
29368,265.63
29365,265.63
29302,265.63
29301,265.63
29323,265.63
29306,265.63
29303,265.63
29305,265.63
29304,265.63
29316,265.63
29307,265.63
29319,265.63
29320,265.63
29322,265.63
29001,266.96
29051,266.96
29040,266.96
29168,266.96
29062,266.96
29080,266.96
29102,266.96
29104,266.96
29114,266.96
29125,266.96
29128,266.96
29150,266.96
29154,266.96
29153,266.96
29151,266.96
29152,266.96
29162,266.96
29374,266.28
29379,266.28
29395,266.28
29353,266.28
29178,266.28
29372,266.28
29031,266.28
29335,266.28
29364,266.28
29302,266.28
29321,266.28
29510,290.68
29518,290.68
29440,290.68
29560,290.68
29554,290.68
29556,290.68
29555,290.68
29564,290.68
29580,290.68
29590,290.68
29056,290.68
29111,290.68
29733,269.81
29743,269.81
29710,269.81
29742,269.81
29734,269.81
29726,269.81
29745,269.81
29717,269.81
29716,269.81
29715,269.81
29732,269.81
29731,269.81
29708,269.81
29703,269.81
29702,269.81
29704,269.81
29706,269.81
29730,269.81
57383,166.13
57368,166.13
57369,166.13
57363,166.13
57266,166.13
57375,166.13
57382,166.13
57328,166.13
57359,166.13
57385,166.13
57399,195.66
57386,195.66
57350,195.66
57381,195.66
57353,195.66
57322,195.66
57348,195.66
57382,195.66
57312,195.66
57384,195.66
57324,195.66
57379,195.66
57314,195.66
57574,166.13
57560,166.13
57750,166.13
57551,166.13
57714,166.13
57376,166.13
57059,166.13
57063,166.13
57062,166.13
57066,166.13
57040,166.13
57315,166.13
57234,195.66
57007,195.66
57002,195.66
57061,195.66
57026,195.66
57006,195.66
57071,195.66
57276,195.66
57213,195.66
57268,195.66
57220,195.66
57212,195.66
58436,195.66
57401,195.66
57402,195.66
57422,195.66
57421,195.66
57426,195.66
58439,195.66
57460,195.66
57427,195.66
57432,195.66
57433,195.66
57434,195.66
57449,195.66
57439,195.66
57474,195.66
57461,195.66
57451,195.66
57441,195.66
57445,195.66
57481,195.66
57479,195.66
57446,195.66
57370,166.13
57341,166.13
57355,166.13
57383,166.13
57326,166.13
57325,166.13
57371,166.13
57341,166.13
57370,166.13
57339,166.13
57362,166.13
57355,166.13
57325,166.13
57793,166.13
57762,166.13
57783,166.13
57717,166.13
57788,166.13
57760,166.13
57472,195.66
57631,195.66
57437,195.66
57632,195.66
57452,195.66
57648,195.66
57646,195.66
57329,166.13
57367,166.13
57369,166.13
57380,166.13
57361,166.13
57313,166.13
57342,166.13
57330,166.13
57315,166.13
57356,166.13
57376,166.13
57272,195.66
57271,195.66
57278,195.66
57225,195.66
57274,195.66
57353,195.66
57217,195.66
57434,195.66
57243,195.66
57258,195.66
57322,195.66
57236,195.66
57221,195.66
57010,184.97
57072,184.97
57031,184.97
57004,184.97
57073,184.97
57037,184.97
57069,184.97
57014,184.97
57243,195.66
57263,195.66
57256,195.66
57272,195.66
57264,195.66
57241,195.66
57265,195.66
57242,195.66
57245,195.66
57235,195.66
57238,195.66
57201,195.66
57658,166.13
57638,166.13
57601,166.13
57657,166.13
57633,166.13
57621,166.13
57639,166.13
57641,166.13
58568,166.13
57630,166.13
57644,166.13
57642,166.13
57645,166.13
57659,166.13
57660,166.13
57634,166.13
82701,166.13
57738,166.13
57744,166.13
57747,166.13
57773,166.13
57735,166.13
57722,166.13
57730,166.13
57363,166.13
57334,166.13
57301,166.13
57375,166.13
57328,166.13
57359,166.13
57331,166.13
57256,195.66
57239,195.66
57468,195.66
57422,195.66
57454,195.66
57434,195.66
57232,195.66
57273,195.66
57261,195.66
57235,195.66
57219,195.66
57445,195.66
57274,195.66
57213,195.66
57223,195.66
57218,195.66
56220,195.66
57226,195.66
57225,195.66
56257,195.66
57265,195.66
57259,195.66
56136,195.66
57268,195.66
57234,195.66
57238,195.66
57237,195.66
57652,166.13
57601,166.13
57633,166.13
57657,166.13
57656,166.13
57625,166.13
57623,166.13
57630,166.13
57636,166.13
57442,166.13
57661,166.13
57369,166.13
57375,166.13
57328,166.13
57313,166.13
57364,166.13
57330,166.13
57331,166.13
57366,166.13
57344,166.13
57342,166.13
57471,195.66
57460,195.66
57428,195.66
57435,195.66
57475,195.66
57451,195.66
57456,195.66
57466,195.66
57448,195.66
57481,195.66
57766,166.13
57735,166.13
57763,166.13
57747,166.13
57782,166.13
57722,166.13
57460,195.66
57424,195.66
57469,195.66
57470,195.66
57473,195.66
57465,195.66
57435,195.66
57438,195.66
57466,195.66
57345,195.66
57467,195.66
57263,195.66
57266,195.66
57279,195.66
57251,195.66
57252,195.66
56257,195.66
57227,195.66
57264,195.66
57256,195.66
57273,195.66
57265,195.66
57216,195.66
57246,195.66
57259,195.66
57238,195.66
57269,195.66
68777,166.13
57533,166.13
68719,166.13
57571,166.13
57538,166.13
57523,166.13
57335,166.13
57529,166.13
57317,166.13
57567,166.13
57537,166.13
57553,166.13
57775,166.13
57552,166.13
57543,166.13
57567,166.13
57226,195.66
57271,195.66
57223,195.66
57233,195.66
57241,195.66
57242,195.66
57238,195.66
57221,195.66
57234,195.66
57201,195.66
57248,195.66
57220,195.66
57212,195.66
57476,166.13
57371,166.13
57469,166.13
57470,166.13
57381,166.13
57373,166.13
57382,166.13
57362,166.13
57345,166.13
57467,166.13
57319,166.13
57321,166.13
57334,166.13
57332,166.13
57311,166.13
57374,166.13
57340,166.13
57301,166.13
57366,166.13
57717,166.13
58653,166.13
57651,166.13
57650,166.13
58649,166.13
57720,166.13
57755,166.13
57776,166.13
57760,166.13
58623,166.13
57649,166.13
57724,166.13
57522,166.13
57536,166.13
57501,166.13
69216,166.13
57334,166.13
69212,166.13
57354,166.13
57052,166.13
57059,166.13
57319,166.13
57332,166.13
57311,166.13
57366,166.13
57331,166.13
57045,166.13
57029,166.13
57330,166.13
57043,166.13
57376,166.13
57536,166.13
57371,166.13
57564,166.13
57345,166.13
57346,166.13
57540,166.13
57567,166.13
57577,166.13
57521,166.13
57775,166.13
57560,166.13
57752,166.13
57750,166.13
57543,166.13
57714,166.13
57547,166.13
57552,166.13
57790,166.13
57379,166.13
57382,166.13
57312,166.13
57359,166.13
57385,166.13
57358,166.13
57355,166.13
57576,166.13
57559,166.13
57562,166.13
57531,166.13
57552,166.13
57051,195.66
57221,195.66
57249,195.66
57323,195.66
57214,195.66
57054,195.66
57231,195.66
57233,195.66
57353,195.66
57248,195.66
57212,195.66
57017,184.97
57076,184.97
57048,184.97
57051,184.97
57071,184.97
57016,184.97
57054,184.97
57075,184.97
57057,184.97
57042,184.97
57018,184.97
57050,184.97
57212,184.97
57058,184.97
57754,166.13
57793,166.13
57799,166.13
57717,166.13
57783,166.13
57779,166.13
57785,166.13
57732,166.13
57759,166.13
57108,184.97
57039,184.97
57004,184.97
57001,184.97
57027,184.97
57014,184.97
57032,184.97
57034,184.97
57106,184.97
57077,184.97
57013,184.97
57021,184.97
57064,184.97
57569,166.13
57568,166.13
57576,166.13
57532,166.13
57534,166.13
57365,166.13
57544,166.13
57548,166.13
57533,166.13
57012,184.97
57321,184.97
57053,184.97
57332,184.97
57319,184.97
57374,184.97
57035,184.97
57047,184.97
57048,184.97
57058,184.97
57042,184.97
57043,184.97
57448,195.66
57471,195.66
57457,195.66
58413,195.66
58439,195.66
57428,195.66
57437,195.66
57456,195.66
57481,195.66
57454,195.66
57430,195.66
57421,195.66
57432,195.66
57232,195.66
57261,195.66
58043,195.66
57270,195.66
57262,195.66
58053,195.66
57247,195.66
57719,166.13
57741,166.13
57793,166.13
57761,166.13
57737,166.13
57767,166.13
57626,166.13
57769,166.13
57748,166.13
57718,166.13
57702,166.13
57792,166.13
57706,166.13
57760,166.13
57785,166.13
57787,166.13
57701,166.13
57758,166.13
57788,166.13
57791,166.13
57566,166.13
57559,166.13
57521,166.13
57585,166.13
57580,166.13
57579,166.13
57552,166.13
57560,166.13
57051,166.13
57349,166.13
57058,166.13
57054,166.13
57321,166.13
57337,166.13
57340,166.13
57076,166.13
57323,166.13
57055,184.97
57015,184.97
57186,184.97
57107,184.97
57022,184.97
57053,184.97
57106,184.97
57068,184.97
57110,184.97
57035,184.97
57109,184.97
57016,184.97
57033,184.97
57118,184.97
57108,184.97
57003,184.97
57005,184.97
57117,184.97
57197,184.97
57105,184.97
57020,184.97
57041,184.97
57104,184.97
57103,184.97
57042,184.97
57193,184.97
57101,184.97
57018,184.97
57030,184.97
57198,184.97
57048,184.97
57024,184.97
57006,184.97
57071,184.97
57022,184.97
57075,184.97
57002,184.97
57026,184.97
56164,184.97
57017,184.97
57057,184.97
56144,184.97
57065,184.97
57028,184.97
82701,166.13
57775,166.13
57703,166.13
57761,166.13
57767,166.13
57702,166.13
57718,166.13
57744,166.13
57745,166.13
57751,166.13
57701,166.13
57709,166.13
57719,166.13
57780,166.13
57790,166.13
57791,166.13
57725,166.13
57730,166.13
57651,166.13
58639,166.13
57620,166.13
57640,166.13
57638,166.13
57644,166.13
57626,166.13
58649,166.13
57649,166.13
57758,166.13
57450,195.66
57475,195.66
57473,195.66
57466,195.66
57442,195.66
57455,195.66
57279,195.66
56219,195.66
57251,195.66
57224,195.66
57255,195.66
57252,195.66
57273,195.66
57227,195.66
57256,195.66
57257,195.66
57216,195.66
58041,195.66
57270,195.66
57266,195.66
57262,195.66
57260,195.66
58053,195.66
57312,166.13
57385,166.13
57350,166.13
57359,166.13
57337,166.13
57323,166.13
57363,166.13
57314,166.13
69343,166.13
57794,166.13
57764,166.13
57770,166.13
57752,166.13
57744,166.13
57772,166.13
57716,166.13
57756,166.13
57780,166.13
57722,166.13
57258,195.66
57440,195.66
57465,195.66
57429,195.66
57424,195.66
57469,195.66
57322,195.66
57348,195.66
57434,195.66
57461,195.66
57460,195.66
57474,195.66
57436,195.66
57477,195.66
57476,195.66
57552,166.13
57532,166.13
57537,166.13
57531,166.13
57522,166.13
57536,166.13
57520,166.13
57564,166.13
57501,166.13
57442,166.13
69201,166.13
57570,166.13
69216,166.13
57572,166.13
57555,166.13
57580,166.13
57560,166.13
57563,166.13
57566,166.13
57534,166.13
57580,166.13
57584,166.13
57528,166.13
57529,166.13
57541,166.13
57533,166.13
57053,184.97
57319,184.97
57014,184.97
57047,184.97
57015,184.97
57036,184.97
57073,184.97
57037,184.97
57045,184.97
57039,184.97
57021,184.97
57070,184.97
57064,184.97
57029,184.97
57043,184.97
57004,184.97
57001,184.97
57025,184.97
57034,184.97
57010,184.97
57038,184.97
51023,184.97
57049,184.97
51001,184.97
57420,195.66
57601,195.66
57428,195.66
57472,195.66
57450,195.66
57452,195.66
57631,195.66
57063,166.13
57045,166.13
57031,166.13
57072,166.13
57059,166.13
57037,166.13
57067,166.13
57046,166.13
57078,166.13
57040,166.13
57070,166.13
57644,166.13
57623,166.13
57622,166.13
57626,166.13
57633,166.13
37938,184.97
37931,184.97
37830,184.97
37828,184.97
37849,184.97
37840,184.97
37717,184.97
37769,184.97
37716,184.97
37705,184.97
37831,184.97
37754,184.97
37710,184.97
37180,237.91
37388,237.91
37161,237.91
37183,237.91
37060,237.91
37091,237.91
37160,237.91
37162,237.91
37018,237.91
37144,237.91
37153,237.91
37360,237.91
37020,237.91
37034,237.91
38380,184.97
38221,184.97
38387,184.97
38317,184.97
38341,184.97
38318,184.97
38333,184.97
38320,184.97
37327,195.66
37332,195.66
37321,195.66
37338,195.66
37367,195.66
37379,195.66
37381,195.66
37882,184.97
37878,184.97
37777,184.97
37865,184.97
37737,184.97
37802,184.97
37803,184.97
37801,184.97
37920,184.97
37701,184.97
37804,184.97
37853,184.97
37886,184.97
37742,184.97
37311,195.66
37312,195.66
37310,195.66
37320,195.66
37323,195.66
37364,195.66
37336,195.66
37353,195.66
37362,195.66
37769,184.97
37847,184.97
37756,184.97
37729,184.97
37715,184.97
37757,184.97
37762,184.97
37870,184.97
37766,184.97
37819,184.97
37714,184.97
37026,209.35
37095,209.35
37190,209.35
37110,209.35
37357,209.35
37118,209.35
37016,209.35
37166,209.35
37149,209.35
38348,184.97
38201,184.97
38220,184.97
38342,184.97
38235,184.97
38324,184.97
38387,184.97
38341,184.97
38258,184.97
38390,184.97
38344,184.97
38318,184.97
38305,184.97
38317,184.97
38321,184.97
37640,166.13
37604,166.13
37643,166.13
37601,166.13
37644,166.13
37658,166.13
37687,166.13
37682,166.13
37694,166.13
37146,166.13
37082,166.13
37080,166.13
37209,166.13
37032,166.13
37043,166.13
37036,166.13
37015,166.13
37187,166.13
37062,166.13
37035,166.13
37143,166.13
38044,184.97
38347,184.97
38359,184.97
38332,184.97
38352,184.97
38340,184.97
38366,184.97
38368,184.97
38356,184.97
38345,184.97
38334,184.97
38313,184.97
38315,184.97
37879,184.97
37752,184.97
37730,184.97
37715,184.97
37773,184.97
37851,184.97
40965,184.97
37870,184.97
37707,184.97
37867,184.97
37869,184.97
37825,184.97
37824,184.97
37724,184.97
37150,209.35
38568,209.35
38562,209.35
38551,209.35
38575,209.35
38541,209.35
38588,209.35
37366,184.97
37822,184.97
37821,184.97
37722,184.97
37727,184.97
37725,184.97
37743,184.97
37713,184.97
37818,184.97
37753,184.97
37843,184.97
37742,184.97
37342,237.91
37037,237.91
37190,237.91
37183,237.91
37366,237.91
37355,237.91
37330,237.91
37360,237.91
37357,237.91
37018,237.91
37349,237.91
37382,237.91
37388,237.91
37389,237.91
37026,237.91
38355,184.97
38034,184.97
38343,184.97
38001,184.97
38337,184.97
38021,184.97
38040,184.97
38336,184.97
38006,184.97
38050,184.97
37337,209.35
37723,209.35
37367,209.35
38578,209.35
38572,209.35
38571,209.35
38574,209.35
38555,209.35
38558,209.35
38557,209.35
37854,209.35
38583,209.35
37250,166.13
37070,166.13
37072,166.13
37230,166.13
37189,166.13
37229,166.13
37064,166.13
37115,166.13
37203,166.13
37116,166.13
37202,166.13
37228,166.13
37211,166.13
37201,166.13
37138,166.13
37210,166.13
37080,166.13
37208,166.13
37076,166.13
37207,166.13
37204,166.13
37206,166.13
37205,166.13
37209,166.13
37227,166.13
37219,166.13
37213,166.13
37212,166.13
37218,166.13
37215,166.13
37214,166.13
37217,166.13
37216,166.13
37224,166.13
37220,166.13
37222,166.13
37221,166.13
37236,166.13
37235,166.13
37234,166.13
37232,166.13
37122,166.13
37244,166.13
37246,166.13
37013,166.13
37015,166.13
37011,166.13
37135,166.13
37243,166.13
37238,166.13
37027,166.13
37240,166.13
37143,166.13
37241,166.13
37086,166.13
37242,166.13
38380,184.97
38329,184.97
38374,184.97
38328,184.97
38341,184.97
38363,184.97
38311,184.97
37095,209.35
38569,209.35
37059,209.35
38567,209.35
37012,209.35
38581,209.35
37166,209.35
38582,209.35
38583,209.35
38544,209.35
37051,237.91
37029,237.91
37181,237.91
37036,237.91
37025,237.91
37101,237.91
37052,237.91
37055,237.91
37062,237.91
37056,237.91
37187,237.91
37165,237.91
38047,184.97
38059,184.97
38030,184.97
38080,184.97
38240,184.97
38034,184.97
38007,184.97
38070,184.97
38259,184.97
38025,184.97
38024,184.97
38040,184.97
38042,165.50
38076,165.50
38066,165.50
38046,165.50
38069,165.50
38060,165.50
38028,165.50
38068,165.50
38045,165.50
38048,165.50
38002,165.50
38010,165.50
38075,165.50
38057,165.50
38017,165.50
38049,165.50
38039,165.50
38036,165.50
37726,209.35
38549,209.35
38565,209.35
38504,209.35
38574,209.35
38553,209.35
38556,209.35
38577,209.35
38589,209.35
37352,195.66
37318,195.66
37383,195.66
37324,195.66
37366,195.66
37328,195.66
37388,195.66
37330,195.66
37335,195.66
37398,195.66
37375,195.66
37376,195.66
37345,195.66
37306,195.66
38358,184.97
38389,184.97
38220,184.97
38369,184.97
38382,184.97
38059,184.97
38233,184.97
38331,184.97
38338,184.97
38343,184.97
38259,184.97
38330,184.97
38346,184.97
38355,184.97
38316,184.97
37144,237.91
38464,237.91
37047,237.91
38449,237.91
38455,237.91
38460,237.91
38483,237.91
38459,237.91
38468,237.91
38472,237.91
38473,237.91
38474,237.91
38478,237.91
38477,237.91
38456,237.91
37708,184.97
37888,184.97
37709,184.97
37861,184.97
37879,184.97
37779,184.97
37806,184.97
37881,184.97
37848,184.97
37811,184.97
37656,166.13
37809,166.13
37681,166.13
37818,166.13
37616,166.13
37810,166.13
37641,166.13
37711,166.13
37743,166.13
37744,166.13
37745,166.13
37313,195.66
37365,195.66
37110,195.66
37357,195.66
37356,195.66
37366,195.66
37324,195.66
37301,195.66
37305,195.66
37387,195.66
37339,195.66
37891,184.97
37711,184.97
37890,184.97
37778,184.97
37860,184.97
37877,184.97
37815,184.97
37813,184.97
37816,184.97
37814,184.97
37315,195.66
37412,195.66
37384,195.66
37404,195.66
37422,195.66
37401,195.66
37302,195.66
37377,195.66
37411,195.66
37353,195.66
37410,195.66
37409,195.66
37403,195.66
37402,195.66
37415,195.66
37414,195.66
37450,195.66
37408,195.66
